link,text,collection,product,year
https://www.paspaley.com/pearl-collections/touchstone/touchstone-tsavorite-ring-white-gold,Touchstone Tsavorite Ring - White Gold,touchstone,touchstone-tsavorite-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-diamond-ring-white-gold,Touchstone Diamond Ring - White Gold,touchstone,touchstone-diamond-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-earrings-yellow-gold,"Touchstone Sapphire 
Earrings - Yellow Gold",touchstone,touchstone-sapphire-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-earrings-white-gold,"Touchstone Sapphire 
Earrings - White Gold",touchstone,touchstone-sapphire-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/diamond-touchstone-earrings-12mm-oval-yellow-gold,"Diamond Touchstone 
Earrings 12mm Oval  - Yellow Gold",touchstone,diamond-touchstone-earrings-12mm-oval-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/diamond-touchstone-earrings-14mm-baroque-white-gold,"Diamond Touchstone 
Earrings 14mm Baroque  - White Gold",touchstone,diamond-touchstone-earrings-14mm-baroque-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-necklace-yellow-gold,Touchstone Ruby Necklace - Yellow Gold,touchstone,touchstone-ruby-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-black-diamond-ring-white-gold,"Touchstone Black Diamond 
Ring - White Gold",touchstone,touchstone-black-diamond-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-bracelet-yellow-gold,Touchstone Ruby Bracelet - Yellow Gold,touchstone,touchstone-ruby-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-black-diamond-clasp-white-gold,"Touchstone Black Diamond 
Clasp - White Gold",touchstone,touchstone-black-diamond-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-ring-yellow-gold,Touchstone Ruby Ring - Yellow Gold,touchstone,touchstone-ruby-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-earrings-yellow-gold,Touchstone Ruby Earrings - Yellow Gold,touchstone,touchstone-ruby-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-tassel-yellow-gold,Touchstone Ruby Tassel - Yellow Gold,touchstone,touchstone-ruby-tassel-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-diamond-ring-yellow-gold,Touchstone Diamond Ring - Yellow Gold,touchstone,touchstone-diamond-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-black-diamond-earrings-white-gold,"Touchstone Black Diamond 
Earrings - White Gold",touchstone,touchstone-black-diamond-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-diamond-clasp-yellow-gold,Touchstone Diamond Clasp - Yellow Gold,touchstone,touchstone-diamond-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-long-ruby-necklace-yellow-gold,"Touchstone Long Ruby 
Necklace - Yellow Gold",touchstone,touchstone-long-ruby-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-black-diamond-necklace-white-gold,"Touchstone Black Diamond 
Necklace - White Gold",touchstone,touchstone-black-diamond-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-ruby-clasp-yellow-gold,Touchstone Ruby Clasp - Yellow Gold,touchstone,touchstone-ruby-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-black-diamond-bracelet-white-gold,"Touchstone Black Diamond 
Bracelet - White Gold",touchstone,touchstone-black-diamond-bracelet-white-gold,2019
