link,text,collection,product,year
https://www.paspaley.com/pearl-collections/rockpool/rockpool-long-chain-yellow-gold,Rockpool Long Chain - Yellow Gold,rockpool,rockpool-long-chain-yellow-gold,2021
https://www.paspaley.com/pearl-collections/strands/delfini-strand-bracelet--petite,DELFINI STRAND BRACELET- PETITE,strands,delfini-strand-bracelet--petite,2021
https://www.paspaley.com/pearl-collections/strands/rhapsody-rope-130cm,Rhapsody Rope 130cm,strands,rhapsody-rope-130cm,2021
https://www.paspaley.com/pearl-collections/strands/rhapsody-choker,Rhapsody Choker,strands,rhapsody-choker,2021
https://www.paspaley.com/pearl-collections/strands/rhapsody-rope-90cm,Rhapsody Rope 90cm,strands,rhapsody-rope-90cm,2021
https://www.paspaley.com/catalog/product/view/id/4004/s/rhapsody-keshi-and-circle-strand-necklace/category/7/,Rhapsody Keshi and Circle Strand Necklace,strands,https://www.paspaley.com/catalog/product/view/id/4004/s/rhapsody-keshi-and-circle-strand-necklace/category/7/,2021
https://www.paspaley.com/catalog/product/view/id/3336/s/rhapsody-strand-bracelet/category/7/,Rhapsody Strand Bracelet,strands,https://www.paspaley.com/catalog/product/view/id/3336/s/rhapsody-strand-bracelet/category/7/,2021
https://www.paspaley.com/pearl-collections/strands/kimberley-strand,Kimberley Strand,strands,kimberley-strand,2021
https://www.paspaley.com/pearl-collections/strands/delfini-smooth-strand-bracelet,DELFINI SMOOTH STRAND BRACELET,strands,delfini-smooth-strand-bracelet,2021
https://www.paspaley.com/pearl-collections/strands/delfini-strand-rope,Delfini Strand Rope,strands,delfini-strand-rope,2021
https://www.paspaley.com/pearl-collections/strands/baroque-strand,Baroque Strand,strands,baroque-strand,2021
https://www.paspaley.com/pearl-collections/strands/large-baroque-strand,LARGE BAROQUE STRAND,strands,large-baroque-strand,2021
https://www.paspaley.com/pearl-collections/strands/circlé-strand-bracelet,Circlé - Strand Bracelet,strands,circlé-strand-bracelet,2021
https://www.paspaley.com/pearl-collections/strands/strand-bracelet-circlé,Strand Bracelet - Circlé,strands,strand-bracelet-circlé,2021
https://www.paspaley.com/pearl-collections/strands/petite-circle-pearl-strand,Petite Circle Pearl Strand,strands,petite-circle-pearl-strand,2021
https://www.paspaley.com/pearl-collections/strands/round-pearl-strand-necklace,Round Pearl Strand Necklace,strands,round-pearl-strand-necklace,2021
https://www.paspaley.com/pearl-collections/strands/round-pearl-strand-bracelet,Round Pearl Strand Bracelet,strands,round-pearl-strand-bracelet,2021
https://www.paspaley.com/pearl-collections/strands/keshi-rope-strand-of-the-harvest,Keshi Rope Strand of The Harvest,strands,keshi-rope-strand-of-the-harvest,2021
https://www.paspaley.com/catalog/product/view/id/3116/s/gold-keshi-rhapsody/category/7/,Gold Keshi Rhapsody,strands,https://www.paspaley.com/catalog/product/view/id/3116/s/gold-keshi-rhapsody/category/7/,2021
